text,stars,label,text_type,app,date,source
هذا التطبيق من اسمه كريم النجمة الأولى : استخدمت تزامنا مع الزول قبلو. النجمة التانية : لقيت مشتري جادي ل اخر لحظة. وتاني لا سمع لا شاف؛ نفس المشكلة م عنديش حساب بنكي فكده البيعة م تمتش خالص. جدي.,2,negative,pure_arabic,Careem,2025-12-17 19:55:31,google_play
أسوأ تطبيق,1,negative,pure_arabic,Careem,2025-12-17 17:47:42,google_play
تجارب استخدام البرنامج في غاية السوء أحذر الجميع من استخدامه عند حدوث اي مشكلة لا وجود لخدمة العملاء,1,negative,pure_arabic,Careem,2025-12-17 12:17:02,google_play
لا يعمل بعض المناطق,1,negative,pure_arabic,Careem,2025-12-17 01:38:04,google_play
حلو,5,positive,pure_arabic,Careem,2025-12-17 01:37:15,google_play
تطبيق جيد ومفيد,5,positive,pure_arabic,Careem,2025-12-17 00:26:57,google_play
غالي جدا,1,negative,pure_arabic,Careem,2025-12-16 23:47:13,google_play
رائع جدا جدا والله,5,positive,pure_arabic,Careem,2025-12-16 22:45:18,google_play
جيد جدان,5,positive,pure_arabic,Careem,2025-12-16 22:38:23,google_play
thank you,4,positive,pure_english,Careem,2025-12-16 00:37:29,google_play
الكروة تطلع بيها بوينت يعني مو كروة محسومة. على سبيل المثال المفروض تطلع الكروة ٣٠٠٠ ولكن اللي يطلع ٣٤٢٤ وهلشي غلط لان مو كروة عدلة,2,negative,pure_arabic,Careem,2025-12-15 20:36:25,google_play
برنامج موثوق,5,positive,pure_arabic,Careem,2025-12-15 18:42:22,google_play
تتطبيق سي جدا لا انصح به ابد لا انصح به ابد صدقوني طلبت منهم مشوار مدته١٥ دقيقه واخذ مني ٤٦ ريال ليش لانه اعذارهم توقفت في محطات تتطبيق سي جدا وربي مايستاهل حتي انك تخليه بجوالك,1,negative,pure_arabic,Careem,2025-12-15 17:31:05,google_play
اسوء تطبيق بالاردن,1,negative,pure_arabic,Careem,2025-12-15 16:06:26,google_play
تمنياتنا لكم بالتوفيق ⚘️,5,positive,pure_arabic,Careem,2025-12-15 15:06:17,google_play
برنامج مفيد وجيد للتنقل خاصتا خدكة وفر,5,positive,pure_arabic,Careem,2025-12-15 14:53:17,google_play
افضل تطبيق مصداقية وأمان وسرعة,5,positive,pure_arabic,Careem,2025-12-15 14:17:46,google_play
ماني حابه الاسعار غاليه برغم المسافه قريبه اتمنى يجي خصم 50%,1,negative,pure_arabic,Careem,2025-12-15 12:14:58,google_play
خورافي واسطوره,5,positive,pure_arabic,Careem,2025-12-15 11:01:56,google_play
تطبيق جيد جدا سهل المواصلات بدون تعب,5,positive,pure_arabic,Careem,2025-12-15 04:13:40,google_play
الوضع مو امان,1,negative,pure_arabic,Careem,2025-12-14 23:46:46,google_play
لايوجد تخفيض,1,negative,pure_arabic,Careem,2025-12-14 21:38:44,google_play
تجربتي للأسف سيئه جدا تم حجز رحله وتسديد مبلغ الرحله كاش للكابتن بسبب وجود مشكله في البطاقه الأتمانيه وبعد انهاء الرحله تفاجأت بوجود مبلغ مديونية بالسالب على حسابي في التطبيق وبعد رفع شكوى تم افادتي انه لا يمكن تعويضي وان المبلغ مطلوب سداده من دون الرجوع للكابتن او التحقق منه انا انصح بعدم التعامل معهم والله من تجربتي السيئه معهم لا يوجد احترام للعميل وخاصة ان تقييمي في التطبيق ٤.٩ ولا احترام للعقل ولا محاولة فهم المشكله فقط يتم الاتصال علي من مصر بنفس الاجابه وكأنهم يقرأونها من كتاب,1,negative,pure_arabic,Careem,2025-12-14 20:03:17,google_play
",سيى جداا",1,negative,pure_arabic,Careem,2025-12-14 20:02:45,google_play
كيف احولها بالعربي,5,positive,pure_arabic,Careem,2025-12-14 16:20:43,google_play
ممتاز جدا من ناحية الخصومات والامان,5,positive,pure_arabic,Careem,2025-12-14 15:29:24,google_play
تجربة سيئة للغاية خدمة العملاء لا وجود لها عند وجود شكوى من سائق عديم الأمانة والنتيجة بعد الشكوى لا شئ لا انصح به على الاطلاق البرامج الاخرى بها خدمة عملاء أفضل,1,negative,pure_arabic,Careem,2025-12-14 04:18:48,google_play
تجربه سيئه,1,negative,pure_arabic,Careem,2025-12-14 01:25:48,google_play
نشكر لكم جهودكم خدمة ممتازة,5,positive,pure_arabic,Careem,2025-12-13 21:31:35,google_play
النظام صار يعلق كثير والخدمة صارت سيئة خساره كريم صار من اسوء التوصيل,1,negative,pure_arabic,Careem,2025-12-13 21:01:32,google_play
best app in the world 🌎,5,positive,pure_english,Careem,2025-12-13 19:22:51,google_play
تطبيق حلو وناس والله محترمين انصح الكل بتنزيله,5,positive,pure_arabic,Careem,2025-12-13 11:39:05,google_play
سيارات ممتازه سايقين ممتازيين الوصول السريع الاجرة المناسبة و هذا ان دل فيدل علي حسن واتقان ادارة كريم..شكرا كريم,5,positive,pure_arabic,Careem,2025-12-13 07:31:31,google_play
لا انصح بة,1,negative,pure_arabic,Careem,2025-12-13 04:20:53,google_play
بصراحة تطبيق حلوو واذا في اي مشكلة يتجاوبووو معاكم,5,positive,pure_arabic,Careem,2025-12-12 22:10:12,google_play
خداع في أجور التوصيل إضافة مبالغ بحجج وهمية فرض رسوم مفتعلة لا أنصح بالتعامل مع هذه الشركة,1,negative,pure_arabic,Careem,2025-12-12 20:59:50,google_play
تطبيق فاشل جان عندي خصم 50بلمية الكروة من زيوني يم معهد الريحاني الى جميلة السعر 5500المفروض اتصير 2750السيايق يكلي ماكو هيج وماقبل يرجعلي اني انطيتا 10الف رجعلي 4500 كلتة بعد يكول الكروة 5500كلتة لا حبيبي 2750ماقبل ومن قدمت شكوة سحبو من 2000نوب سحبو 10000ماليش مااعرف,1,negative,pure_arabic,Careem,2025-12-12 20:10:58,google_play
التطبيق معلق توي حملته واحط المسجد الحرام يكتب حدث خطأ حسبت لان المكان بعيد حطيت المسجد النبوي اشتغل معرف ليه بس مو راضي يزبط على المشوار الاول ما حبيت,1,negative,pure_arabic,Careem,2025-12-12 19:58:58,google_play
نجمه لي شهر انواصل مع الدعم الفني عشان يرجعون فلوسي و يماطلون,1,negative,pure_arabic,Careem,2025-12-12 15:36:08,google_play
تعرضت ل بعض المشاكل المالية معهم وتواصلت مع موظفي كريم عدة مرات ولم يكن بإمكانهم حل مشكلة بسيطة اكثر من مرة تم خصم أجرة المشوار في الوقت الذي لم يلتزم فيه الكابتن بالحضور بلغت الشركة ولم يكن هناك أي إجراء أو إعادة المبلغ وتكرر ذلك مرارا آخرها قبل اسبوعين شركة كريم غير متعاونين في الأمور المالية انصح بعدم إضافة بطاقة للحساب لانه يتم الخصم ولا يتم تأمين المشوار التقييم ضعيف جدا نجمة واحدة فقط وأقل,1,negative,pure_arabic,Careem,2025-12-12 08:49:28,google_play
مايطلع لي كابتن بسرعه ماحبيت,2,negative,pure_arabic,Careem,2025-12-11 21:34:59,google_play
خدمة العملاء حرامية انا دفعت للكابتن ٥٠ ريال ومشواري كان ١٨ ريال وقال لي الباقي راح يحطه في المحفظه ومر يوم كامل وما لقيت الفلوس ولما كلمت خدمة العملاء قالو لي ما يقدرو يرجعو الفلوس وانو المفروض امون ادفع شبكة حسبي الله ونعم الوكيل الله لا يوفقهم ولا يبارك لهم في هذا التطبيق الله لا يوفقهم,1,negative,pure_arabic,Careem,2025-12-11 18:53:00,google_play
اسعار مناسبة جدا بل منافسة بقوة,5,positive,pure_arabic,Careem,2025-12-11 15:42:53,google_play
جدا ممتاز,5,positive,pure_arabic,Careem,2025-12-11 10:04:31,google_play
روعه وجميل,5,positive,pure_arabic,Careem,2025-12-11 09:31:56,google_play
تتغير طريقة الدفع خلال الرحلة ويتسبب بمشلكه مع السائق,1,negative,pure_arabic,Careem,2025-12-11 08:39:53,google_play
رهيب أكتر تطبيق توصيل استخدمه لأنه سهل وسىريع واسعاره بعيداً عن اوقات الذروة معقولة والسيارات عندهم نظيفة ومرتبة وسهل تعرفيها لأنهم حاطين معلومات كافية عنها عندك زي اللون والشركة ورقم اللزحة وصورة السائق. وامكانية مشاركة موقعك شي لطيف ✨ وسائقينهم محترمين والدعم عندهم متعاونين يعني تطبيق رهيب ولكن تجي فترات اعاني على ما يقبل طلبي سائق والاسعار تصير غير منطقية بتاتاً وقت الذروة أو لما يصير السائقين قليلين في المنطقة!! بس بشكل عام اشكركم حقيقي 🤍,1,negative,pure_arabic,Careem,2025-12-11 04:55:37,google_play
ممتازه جدا,5,positive,pure_arabic,Careem,2025-12-11 03:46:26,google_play
كذابين,1,negative,pure_arabic,Careem,2025-12-10 23:06:52,google_play
تطبيق زفت واسعار ناار وفوق كذا ماعندهم استرجاع ابدا,1,negative,pure_arabic,Careem,2025-12-10 19:03:34,google_play
سيء جدا تجلس نص ساعة عشان تنتظر يقبل كابتن واخرتها يكنسل الرحلة,1,negative,pure_arabic,Careem,2025-12-10 18:33:59,google_play
سيء الكباتن يقبلون ويلغون,1,negative,pure_arabic,Careem,2025-12-10 16:35:33,google_play
تطبيق جيد ولاكن سواق حرامية التطبيق ينطيك سعر ومن توصل ينطيك غير سعر,1,negative,pure_arabic,Careem,2025-12-10 09:30:53,google_play
تطبيق زبالة ونصابين علشان لاحد يطيح بالمقالب اللي طحت فيها ابعدو كل البعد عن الـ Rides تبع الدراجات والسكوتر,5,positive,code_switched,Careem,2025-12-10 00:46:02,google_play
تطبيق ممتاز بس بي عيب واحد اسعاره جدا مرتفعه وعروض التخفيضات قليله بس خدمته امينه وتروح وترجع وياه وانته بأمان وهذا اهم شي والسواق من خيرة السواق ولا يتذمر ولا يحجي حجي بذيء ومايبدأ بالكلام الا انته تسأله يلتزم بالصمت خاصتا مع النساء والسيارات مرتبه ونظيفه,4,positive,pure_arabic,Careem,2025-12-09 20:49:38,google_play
اكثر واحد كنت استخدم هذا التطبيق على المستوى الشخصي وعلى مستوى العمل لكن آخر تحديث عملوه سيء خاصة شغلة انه لازم احدد المكان اللي بدي اذهب اله,1,negative,pure_arabic,Careem,2025-12-09 20:41:52,google_play
اللغه بالأنكليزي كلش منفتهم منه... لازم اللغه تكون عربي..,1,negative,pure_arabic,Careem,2025-12-09 16:17:00,google_play
منتاز,5,positive,pure_arabic,Careem,2025-12-09 15:18:01,google_play
أغلى شي بالكروة هي كريم والمشكلة من تطلب سعر بس شويه تتاخر يزودون الف دينار بلي احسن من كريم بهواي,1,negative,pure_arabic,Careem,2025-12-09 11:52:46,google_play
جيده,5,positive,pure_arabic,Careem,2025-12-08 15:17:49,google_play
حرامية لحد يستخدم الدراجات والاسكوترات تبعهم في الحرمين. تحسب الدقيقة ريال و٢٥ هللة. ويسحبوا زيادة تأمين ٤٠ ريال ع كل دراجة ولا يرجعون. رفعت شكوى أكثر من مرة ولا في فائدة. وتطبيقهم مضلل مافي توضيح في التطبيق باللي ذكرت. تختار عربي يجيك كله انجليزي ماعدا كم من جملة. تطبيق سيء لابعد الحدود,1,negative,pure_arabic,Careem,2025-12-08 07:32:08,google_play
