text,likes,date,video_id,source
افضل شي نسوي مجاري قبل لا نسوي برج شنو هل التخطيط الفاشل اكو مثل عراقي يقول من فوق ملمس وجوه مدمس من فوق هلهله ومن جوه يعلم الله البصرة تحتاج اشياء اهم من برج ومدينة رياضية هذه الاموال المفروض تروح مجاري وماء نظيف وحلو اكو اولويات كملو المجاري والتحليه الماء وطرق وجسور وبعدين عملوا الي تريدو حتى صرف نصف مليار دولار على مدينة رياضية واستاذ كبير لو راحت هذا المبلغ الضخم من اجل مجاري على صدقوا اتمنى البصرة تصير بيها ابراج وملاعب وناطحات السحاب بس بالوقت الحالي نحتاج اشياء اهم مثلا بناء سكن للمتجاوزين والفقراء وبعد ما تكمل هذه الاشياء المهمة المواطن وبعده بكيفكم,0,2024-04-25T20:05:43Z,2mnYesPZkJU,youtube
لكن عندنا الهاكر .تكلفة الاعلان =اخترق الشاشه وروح😂,0,2024-04-25T11:54:29Z,2mnYesPZkJU,youtube
بإذن سيأت يوم يكون اثرا بعد عين 👁,1,2024-04-23T03:20:08Z,2mnYesPZkJU,youtube
تكذب,0,2024-04-22T23:31:00Z,2mnYesPZkJU,youtube
NNNN   😮😮😮😮😮😮😮,0,2024-04-19T18:39:37Z,2mnYesPZkJU,youtube
هدا مبلغ في جزائر  يجيبلك برج خليفه نفسه 💔💀,0,2024-04-19T13:41:23Z,2mnYesPZkJU,youtube
فاعل خير: 70000 دولار يساوي مليار ليرة سورية 🇸🇾🥲,1,2024-04-18T09:51:55Z,2mnYesPZkJU,youtube
الصهاينة يعلنون مجانا 😂😂😂😂😂😂😂😂,0,2024-04-17T23:18:01Z,2mnYesPZkJU,youtube
700ألف درهم مغربية مو كتير,0,2024-04-17T15:34:23Z,2mnYesPZkJU,youtube
والله العضيم إني عندما اريد يأس من الفقر اتذكر اشرف خلق الله كان فقير اطمئين 😮❤,0,2024-04-16T22:09:12Z,2mnYesPZkJU,youtube
"أصالة دفع 70,000",0,2024-04-16T14:42:08Z,2mnYesPZkJU,youtube
رخيص 70 الف دولار,0,2024-04-16T00:00:51Z,2mnYesPZkJU,youtube
مو لهذي الدرجة,0,2024-04-14T21:56:56Z,2mnYesPZkJU,youtube
"يعني 1,015,000,000 ليرة سورية",0,2024-04-14T19:16:29Z,2mnYesPZkJU,youtube
يا بلاش بالمناسبة ثلاث دقائق يعني ٧٢ ثانية والإعلان أحيانا ثانية او اكثر,0,2024-04-14T17:18:53Z,2mnYesPZkJU,youtube
انتظرني يا برج خليفه  هعلن عن براند هاربيت لابتكارات الدوليه في موناكو عندك,0,2024-04-13T16:42:02Z,2mnYesPZkJU,youtube
٢٦٢٥٨٫٤٠ بالسعودي يعني,0,2024-04-13T16:34:41Z,2mnYesPZkJU,youtube
مديونة ٢٤٠٠دلار ماادري وين اجيبه  لوسددوني ديوني كنت ادعي لهم لليل ونهار    وفي ناس كثير مثلي  (اللهم اكفني بحلالك عن حرامك وأغنني بفضلك عمن سواك),0,2024-04-13T12:41:50Z,2mnYesPZkJU,youtube
أتذكر مرة حطو علم الجزائر 🇩🇿💗,6,2024-04-13T10:10:34Z,2mnYesPZkJU,youtube
"موكتير غالي بس عندي بس 33مليون في حسابي 
😢 مأخد مسروفي هدا شهر الأسف عملت مشكل 😢😢😢 كتير كبير",0,2024-04-13T09:01:24Z,2mnYesPZkJU,youtube
"70 الف دولار تساوي: 3,328,500 جنيه مصري ذي اعيش بيها بالسنوات وبصير مليونيرة😂😂",0,2024-04-12T12:35:08Z,2mnYesPZkJU,youtube
700000$,0,2024-04-12T10:51:11Z,2mnYesPZkJU,youtube
✨سوالف اغنياء ما لنا علاقه فيها ☺️💔✨,350,2024-04-11T08:20:09Z,2mnYesPZkJU,youtube
"لا حول ولا قوه إلا بالله
المبذرون اخوان الشياطين.",1,2024-04-10T17:58:50Z,2mnYesPZkJU,youtube
لاحول ولاقوة الا بالله العلي العظيم,1,2024-04-10T17:42:44Z,2mnYesPZkJU,youtube
رخيص,1,2024-04-09T15:08:18Z,2mnYesPZkJU,youtube
هذي ال70 الف دولار لو اقتصد بيهن و اضل اروج عن اكثر من متجر راح احصل ناس اكثر و من الي مهتمين بشغلي فعلا مو اسوي علان بهل برج و نص الشعب مو مهتم من الاساس و راح يبقه الاعلان داخل الدوله بس الي شافه يلحك الي مشاف طارن فلوسي 🗿,0,2024-04-09T08:00:47Z,2mnYesPZkJU,youtube
خاف اكله تكدر تنزل الفصل الثاني بعد ويعتزل 🙃🙂طلاب هذا الفصل كلش صعب احسه وماكدرت اقرا واني عود اريد 100,0,2024-04-09T04:13:43Z,2mnYesPZkJU,youtube
فين مسي,0,2024-04-09T01:57:18Z,2mnYesPZkJU,youtube
الي يعلن سوري بس هذا غباء صراحة,0,2024-04-08T22:13:34Z,2mnYesPZkJU,youtube
اصلح اكبر برج في بلادي وا سوي اعلانات ب 500دولار لمده اسبوع😂😂😂❤,0,2024-04-08T19:17:55Z,2mnYesPZkJU,youtube
"‏قال رسول الله ﷺ: ""إن أولى الناس بي يوم القيامة أكثرهم عليّ صلاة"".",188,2024-04-07T08:21:38Z,2mnYesPZkJU,youtube
رضيَّ الله عن أميّ قرّة عيني و أرضاها بقدر رمال الأرض و بقدر كلّ ثقلٍ ساندتني على حمله و بقدر كل مواساة أطفأت بها قلقي و بقدر سعة قلبها لي ... أللهم إرحمها و إرفع ذكرها بين ملائكتك و إجعل قبرها روضة من رياض الجنة يا رب العرش العظيم,14,2024-04-07T08:21:28Z,2mnYesPZkJU,youtube
الان يتم تغير كل شئ . وسحب البساط للأولى,0,2024-04-05T03:51:37Z,2mnYesPZkJU,youtube
350.000دينار ليبي,0,2024-04-04T20:36:09Z,2mnYesPZkJU,youtube
نفسي اعرف اللي ساكنين ببرج خليفه يشوفون الاعلان الموجود على الشاشه من الشباك ولا لا؟🤔,0,2024-04-03T19:37:17Z,2mnYesPZkJU,youtube
يا عمي بغت تجيني جلطه من الرقم 70.000$ ع أعلان 3 دقايق و مين راح يشوف هاذا الأعلان ب هالسرعه اجل كم دفعو انس واصاله في حفل جنس المولود 😮,0,2024-04-03T17:12:50Z,2mnYesPZkJU,youtube
يعني شي مليار وخمسين مليون سوري🙂,0,2024-04-02T11:53:46Z,2mnYesPZkJU,youtube
صلو على النبي ❤,17,2024-04-02T01:27:56Z,2mnYesPZkJU,youtube
مستعد اني ادفع اذا الصورة بتطلع لمدة سنه كل يوم لمدة عشرين دقيقة اقل شي,0,2024-03-31T05:47:26Z,2mnYesPZkJU,youtube
يعني باليمني 17 مليون ونص عملتنا تتجه نحو الطريق المنحدرة 😂,0,2024-03-31T05:41:10Z,2mnYesPZkJU,youtube
عالم تافه وليش حطين صوره روجينا تافها لا هي دكتوره ولا برفسوره وحده تافها,0,2024-03-31T04:01:20Z,2mnYesPZkJU,youtube
يودع البرج قبل لايقصفوه 😂,0,2026-03-15T03:10:56Z,J0Dr_s5kVjo,youtube
اكبر جبناء الارض مع اخوانهم الصهاينة والمغاربة,0,2026-03-13T11:29:50Z,J0Dr_s5kVjo,youtube
هههههه يفزع مين هذا الحيوان😂😂,0,2026-03-13T08:16:11Z,J0Dr_s5kVjo,youtube
اصحاب المسؤليات يحملون هم مسؤلياتهم وليس الرياضه والزج بانفسهم ...,0,2026-03-11T18:44:08Z,J0Dr_s5kVjo,youtube
حفظ الله إماراتنا,0,2026-03-10T16:23:10Z,J0Dr_s5kVjo,youtube
غير مشاهدكش شي بطل إيراني غادي صفيها ليك وإبقى في الأرض 🌍,0,2026-03-10T14:48:59Z,J0Dr_s5kVjo,youtube
😊Goodbye ❤,1,2026-03-09T13:47:19Z,J0Dr_s5kVjo,youtube
صهاينة العرب الاجلاف,0,2026-03-06T17:54:35Z,J0Dr_s5kVjo,youtube
جلف الصحراء,0,2026-03-06T17:53:57Z,J0Dr_s5kVjo,youtube
واو شو قوية كل اخواتك لبنات قواية مثلك وله بس انتي,0,2026-03-06T13:08:44Z,J0Dr_s5kVjo,youtube
لماذا لا يذهب و يدافع عن بلده عوض لعب الصغار اه قد نسيت ساكن بالإيجار البلد ملك الصهاينة و الأمريكان .من إيطاليا,0,2026-03-06T03:52:12Z,J0Dr_s5kVjo,youtube
HE IS TRYING TO SHOW OFF,0,2026-03-05T21:18:41Z,J0Dr_s5kVjo,youtube
كل الحب والتظامن مع اشقائنا الاماراتيين 🇲🇦🇦🇪👑,9,2026-03-05T15:42:33Z,J0Dr_s5kVjo,youtube
👍,0,2026-03-05T00:58:19Z,J0Dr_s5kVjo,youtube
ممكن يصعد الحين لأنوا هو شاب طموح وكيوت😂,0,2026-03-04T14:26:15Z,J0Dr_s5kVjo,youtube
الفيديو طلع لي بعد 12 سنه ذاك الوقت ماكان عندي جوال حتى كنت بزر 🙈,0,2026-03-04T00:25:03Z,J0Dr_s5kVjo,youtube
اووف حقق نصر يشهد له التاريخ ...تفاهة وسخافة,1,2026-03-03T21:28:00Z,J0Dr_s5kVjo,youtube
نحدف طوب بقي على الأعداء فشخرة كدابه😂😂😂😂,0,2026-03-03T16:43:41Z,J0Dr_s5kVjo,youtube
مو دبي لا غلطان اسرائيل,1,2026-03-03T07:18:38Z,J0Dr_s5kVjo,youtube
مين جاي بعد الضرب الأيراني😂,25,2026-03-03T00:17:33Z,J0Dr_s5kVjo,youtube
اتق الله يا صاحب القناة والغي الموسيقى وفقك الله لكل خير,0,2026-03-01T21:17:20Z,J0Dr_s5kVjo,youtube
مرحبا بكم باسرائيل العرب,0,2026-03-01T18:37:14Z,J0Dr_s5kVjo,youtube
ستنزل للقاع يا إبن العاهرة الهندية,0,2026-03-01T01:43:56Z,J0Dr_s5kVjo,youtube
عار علئ ال زايد,0,2026-02-27T01:35:37Z,J0Dr_s5kVjo,youtube
"Príncipe de ojitos de girasoles 🌻, wow que adrenalina, le gustan los desafíos, los deportes extremos.. yo no podria… es de admirar tal valor",0,2026-02-25T14:21:48Z,J0Dr_s5kVjo,youtube
"Fazza îmi place, ești foarte dulce sărutul ❤",0,2026-02-22T08:16:29Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤❤❤❤❤❤❣️❣️❣️❣️❣️❣️❣️❣️,0,2026-02-22T02:55:30Z,J0Dr_s5kVjo,youtube
(Aapa siyerafa hamash siyafarahoa hamasha hama AKALH siya Aapa kiya liye iya ALALH aiya doawa karagiya ALALH  Aapa kiye hiyefajata kariya Fazza.G.hamadana.G.mahoammda.G.),0,2026-02-21T14:06:05Z,J0Dr_s5kVjo,youtube
Ássálarmualêikum good moning 🌹🌹,0,2026-02-21T03:41:23Z,J0Dr_s5kVjo,youtube
Why leave not jes know street fighter their try,0,2026-02-19T18:41:09Z,J0Dr_s5kVjo,youtube
Mashaallah🎉🎉,0,2026-02-18T21:32:13Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤❤🎉🎉🎉🎉,0,2026-02-18T19:55:00Z,J0Dr_s5kVjo,youtube
زين انة ماسقط ولأ طاح من فوق اعلى البرج,0,2026-02-18T18:20:18Z,J0Dr_s5kVjo,youtube
Tinggi tingginya ciptaan hambaNya tak setinggi keberadaan yg sangat pencipta yg patut kita semah dan sujud dihadapannya .,0,2026-02-16T14:24:57Z,J0Dr_s5kVjo,youtube
السبسي متهم في حرق برج خليفه,0,2026-02-15T08:46:50Z,J0Dr_s5kVjo,youtube
"OMG It's so hight , Becareful always Don't do that anymore is so dangerous to your healt , ,",0,2026-02-15T06:13:03Z,J0Dr_s5kVjo,youtube
🤎🤎🤎🤎,0,2026-02-14T22:43:43Z,J0Dr_s5kVjo,youtube
Дубай 🎉🎉❤🎉😊,0,2026-02-14T19:19:07Z,J0Dr_s5kVjo,youtube
سلق .,0,2026-02-14T12:08:51Z,J0Dr_s5kVjo,youtube
Take care,0,2026-02-14T07:45:53Z,J0Dr_s5kVjo,youtube
أهبل ابن أهبل ومجررم,0,2026-02-14T07:11:15Z,J0Dr_s5kVjo,youtube
"Your confidence high, Your are 🌼🌼great and Inspiring, hats off🌼🌼🙋🙄🙄👍👍👍👍👍👍☝️💯👌👌👌👌👌💗💗⭐⭐⭐⭐⭐💗💗🥰🥰🥰🥰🌼🌼💐💐💐💐💐💐💐💐💐🇮🇳🙏",0,2026-02-12T11:56:05Z,J0Dr_s5kVjo,youtube
😂 Dubai 😂,0,2026-02-12T01:19:52Z,J0Dr_s5kVjo,youtube
A man with no fear 😮🙏,0,2026-02-11T17:08:25Z,J0Dr_s5kVjo,youtube
How I wish you wouldn't do that.,0,2026-02-10T21:52:10Z,J0Dr_s5kVjo,youtube
Noooo rischi la vita 😢😢😢😢🙏❤❤❤,0,2026-02-09T21:13:08Z,J0Dr_s5kVjo,youtube
أنتم في جهنم,0,2026-02-09T18:41:16Z,J0Dr_s5kVjo,youtube
❤مبدع,0,2026-02-09T11:31:58Z,J0Dr_s5kVjo,youtube
"My Love Du küsse sehr süße süße , ich liebe wenn Du Lächst,sei immer Glücklich my Love 🥰🥰🥰😍😘😋😋😋😘😍😋🥰😍😘😋🔥👍",0,2026-02-08T23:25:47Z,J0Dr_s5kVjo,youtube
"Bersyukur .....aku biza melihat foto / camdra yg kagi berada d puncak ""Burja Khalifa"" Masya Allah....md2añ Allah memberikan ketabahan pd anda yg tak kenal takut ...krn Allah bersama anda...
Semangat dg perjuangan anda.....sahabat.😊",2,2026-02-07T22:08:09Z,J0Dr_s5kVjo,youtube
Scarecrow ....,0,2026-02-06T19:39:49Z,J0Dr_s5kVjo,youtube
اسم على مسمى ... صح أنه لكل نصيب من إسمه ... فزاعة 😅😅 ... هكذا ستبقون مجرد فزاعات ...Épouvantail,0,2026-02-06T19:38:51Z,J0Dr_s5kVjo,youtube
Pangeran hati 2  bahaya pangeran ingat anak 2 mu pangeran,0,2026-02-04T23:32:11Z,J0Dr_s5kVjo,youtube
💙🥀💙ss love ❤️ your a sach ❤a sweet hoart...ss dubai 💘💘🌹❣️,0,2026-02-04T20:44:55Z,J0Dr_s5kVjo,youtube
"Es mejor vivir la verdad y no fundirse en la mentira, cuida de tus seres queridos y se tú mismo en tú público.",0,2026-02-04T19:56:49Z,J0Dr_s5kVjo,youtube
God bless you Forever Dear Prince Sheikh HAMDAN Fazza Greetings.,0,2026-02-04T19:54:29Z,J0Dr_s5kVjo,youtube
فزاع,0,2026-02-04T16:27:05Z,J0Dr_s5kVjo,youtube
Becarefuulll  Honey.. 💜💜💜💜,0,2026-02-03T18:46:40Z,J0Dr_s5kVjo,youtube
Моя сайдермен❤❤❤❤,0,2026-02-03T17:44:17Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤🎉,0,2026-02-03T05:49:05Z,J0Dr_s5kVjo,youtube
BOHHATE DUBAI .,0,2026-02-01T20:35:22Z,J0Dr_s5kVjo,youtube
Shocked wonderful take care beautiful baby video Top TOP Love you mi vidaaa Thank fazza ...kiss kiss Love ...🇧🇷🇧🇷🇧🇷🇧🇷💘👅💦💦💫👍👍👍👍💞💕💝👑👍👍💫💫👁👁,0,2026-02-01T17:37:01Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤❤❤❤❤ você é muito coraojoso❤❤❤❤❤❤❤❤❤❤❤❤❤,1,2026-02-01T13:36:43Z,J0Dr_s5kVjo,youtube
"❤ต้นไม้เกิดจากดิน,ราก,ลำต้น,กิ่ง,ไบ❤",0,2026-01-31T23:01:54Z,J0Dr_s5kVjo,youtube
PRINCIPE NÃO  FICA SE ARRISCADO  😂 SPU MULHER Deus abençoe,0,2026-01-31T13:29:49Z,J0Dr_s5kVjo,youtube
Bajate de ahí 😮   ya  no hagas eso  es peligroso 😊 cuidate,0,2026-01-31T02:10:44Z,J0Dr_s5kVjo,youtube
AMAZING 😮😮😮😮,0,2026-01-31T01:36:14Z,J0Dr_s5kVjo,youtube
WOW 😮😮😮,0,2026-01-31T01:35:48Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤❤❤❤,0,2026-01-30T03:51:18Z,J0Dr_s5kVjo,youtube
🦅,0,2026-01-30T02:34:49Z,J0Dr_s5kVjo,youtube
My No 1 🌟🇦🇪🥰🇦🇪🌟,0,2026-01-29T23:47:12Z,J0Dr_s5kVjo,youtube
Cuidarte 🫴📖🙏🌳🦅👒🙂🔔😊,0,2026-01-29T23:08:23Z,J0Dr_s5kVjo,youtube
Принц Хамдан дуже хоробрий мужчина.Честь Вам і Хвала.,0,2026-01-29T17:58:01Z,J0Dr_s5kVjo,youtube
يومكم أسعد ربي يحفظكم ويحميكم امين,0,2026-01-29T14:17:09Z,J0Dr_s5kVjo,youtube
عظيم ورائع جداً سمو الشيخ حمدان ولي عهد دبي,0,2026-01-29T00:12:18Z,J0Dr_s5kVjo,youtube
O GOTT ICH DAGE FASS DU BIDT STARCKE ECKSTREMAL KASKADÖRE  LÖWE NUR DU KANDT AN BURIJ KHALIFA  FACH KOMMEN   ICH LIBE DICH  DU BIDT IMMER AN PLATZ EINZ LEADER HELD STARCKE TITAN ICH LIBE DICH  HABIBI UND WAHRTE AUF DICH MEINE EWIGE LIEBE KÜSSEN SCHAZ 🎉🎉❤❤❤❤❤,0,2026-01-28T19:25:57Z,J0Dr_s5kVjo,youtube
ရဲစွမ်းစွန့်စားမင်းသား...လေးစားဂုဏ်ယူပါတယ်❤❤❤❤❤❤❤,0,2026-01-28T16:16:13Z,J0Dr_s5kVjo,youtube
😇😇😇😇,0,2026-01-28T14:14:00Z,J0Dr_s5kVjo,youtube
Doido,0,2026-01-28T04:29:11Z,J0Dr_s5kVjo,youtube
"❤❤👍💘
Support be cearfulling... Tuan Sultan...",0,2026-01-27T10:02:15Z,J0Dr_s5kVjo,youtube
Respect and succes beautiful Prince brave Hamdan🙏🇦🇪👑👍♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️👍,0,2026-01-26T11:28:50Z,J0Dr_s5kVjo,youtube
"Mashallah very  intelligent And Better Talend Allah Bless Heart's Healthy🤲 Growth Moments Of the Power Of 
Dubai.BinRashid Al Maqthoom Alhamdulillah ❤️ 🌹 🌸👌❤️ Great 💐📐📏✋👋💐🌺💐🌺💐🔥👌💐l",0,2026-01-26T09:34:18Z,J0Dr_s5kVjo,youtube
Meine Liebe Guten Morgen wunderschönes Video 😍🥰🥰🥰🥰🥰 Bitte auf passen 🤗🫶,0,2026-01-25T02:05:55Z,J0Dr_s5kVjo,youtube
😅😅😅😅😅😅😅😮😮😮😮😮😮😮😮😢😢😢,0,2026-01-24T09:57:13Z,J0Dr_s5kVjo,youtube
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2026-01-24T09:57:04Z,J0Dr_s5kVjo,youtube
Be careful my dear prince,0,2026-01-23T23:53:56Z,J0Dr_s5kVjo,youtube
Free Palestine,0,2026-01-23T16:35:48Z,J0Dr_s5kVjo,youtube
🎉🎉🎉🎉🎉🎉🎉🎉,0,2026-01-23T00:56:19Z,J0Dr_s5kVjo,youtube
"Yaa Alloh lindungi jaga dan selamatkan dia dengan Rahmat dan RidhoMU ..
Aamiiin  🤲🤲🤲🤲❤❤❤❤",0,2026-01-22T03:01:11Z,J0Dr_s5kVjo,youtube
ربي يحفظه  قمة الاخلاق والنواضع والكرم ❤,0,2026-01-21T07:29:03Z,J0Dr_s5kVjo,youtube
دويلة المسخ تفوه عليكم 😮.,0,2026-01-21T01:19:50Z,J0Dr_s5kVjo,youtube
شي عادي مع الملايين كلنا نقدر نغير جو🎉,0,2026-01-19T10:56:50Z,J0Dr_s5kVjo,youtube
Take care 👍👍👍👍👍,0,2026-01-18T11:53:29Z,J0Dr_s5kVjo,youtube
